"","plant_sp","site","year","week_num","block","species","common.NAme","tot_flw","avg_flor_area","tot_flor_area","avg_tall_flw","per_tar_cov","avg_fw","bloom_prd","chroma","hue","categorical","pol.unit","nectar"
"1548","PYVI","CRC",2016,29,2,"PycNAnthemum virginianum","Mountain Mint",1877.2,0.114,214.0008,91,"75",0.44,"middle",0.057353695,284.5215582,"white",14.72,0.044921875
"1549","PYVI","SWMREC",2015,32,3,"PycNAnthemum virginianum","Mountain Mint",737,0.114,84.018,74,"55",0.34,"middle",0.057353695,284.5215582,"white",14.72,0.044921875
"1550","RAPI","NWMHRC",2015,34,4,"Ratibida pinNAta","Yellow Coneflower",17,13.622,231.574,94.5,"55",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1551","RAPI","NWMHRC",2015,33,4,"Ratibida pinNAta","Yellow Coneflower",23,13.622,313.306,95.5,"65",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1552","RAPI","CRC",2015,33,1,"Ratibida pinNAta","Yellow Coneflower",92,13.622,1253.224,127,"80",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1553","RAPI","CRC",2015,31,2,"Ratibida pinNAta","Yellow Coneflower",8,13.622,108.976,93,"45",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1554","RAPI","CRC",2015,33,3,"Ratibida pinNAta","Yellow Coneflower",180,13.622,2451.96,142,"90",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1555","RAPI","SWMREC",2015,30,2,"Ratibida pinNAta","Yellow Coneflower",99,13.622,1348.578,127,"100",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1556","RAPI","NWMHRC",2015,33,2,"Ratibida pinNAta","Yellow Coneflower",40,13.622,544.88,116,"50",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1557","RAPI","NWMHRC",2015,32,2,"Ratibida pinNAta","Yellow Coneflower",20,13.622,272.44,112,"45",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1558","RAPI","NWMHRC",2015,32,4,"Ratibida pinNAta","Yellow Coneflower",21,13.622,286.062,79,"65",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1559","RAPI","SWMREC",2015,32,1,"Ratibida pinNAta","Yellow Coneflower",117,13.622,1593.774,109,"60",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1560","RAPI","CRC",2016,32,3,"Ratibida pinNAta","Yellow Coneflower",198,13.622,2697.156,113,"75",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1561","RAPI","CRC",2016,33,1,"Ratibida pinNAta","Yellow Coneflower",32,13.622,435.904,126,"90",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1562","RAPI","CRC",2016,32,2,"Ratibida pinNAta","Yellow Coneflower",45,13.622,612.99,99.5,"50",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1563","RAPI","SWMREC",2015,32,3,"Ratibida pinNAta","Yellow Coneflower",33,13.622,449.526,112,"80",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1564","RAPI","CRC",2016,33,3,"Ratibida pinNAta","Yellow Coneflower",39,13.622,531.258,101,"80",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1565","RAPI","CRC",2016,33,4,"Ratibida pinNAta","Yellow Coneflower",41,13.622,558.502,116,"75",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1566","RAPI","CRC",2015,33,4,"Ratibida pinNAta","Yellow Coneflower",375,13.622,5108.25,150,"100",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1567","RAPI","CRC",2015,33,2,"Ratibida pinNAta","Yellow Coneflower",7,13.622,95.354,92,"80",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1568","RAPI","SWMREC",2016,31,3,"Ratibida pinNAta","Yellow Coneflower",63,13.622,858.186,120,"75",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1569","RAPI","SWMREC",2016,32,3,"Ratibida pinNAta","Yellow Coneflower",35,13.622,476.77,127,"85",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1570","RAPI","SWMREC",2015,30,1,"Ratibida pinNAta","Yellow Coneflower",20,13.622,272.44,108,"80",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1571","RAPI","SWMREC",2015,32,4,"Ratibida pinNAta","Yellow Coneflower",43,13.622,585.746,101,"40",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1572","RAPI","NWMHRC",2015,33,3,"Ratibida pinNAta","Yellow Coneflower",79,13.622,1076.138,109,"45",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1573","RAPI","NWMHRC",2015,33,1,"Ratibida pinNAta","Yellow Coneflower",55,13.622,749.21,111,"30",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1574","RAPI","SWMREC",2015,31,1,"Ratibida pinNAta","Yellow Coneflower",84,13.622,1144.248,115,"60",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1575","RAPI","SWMREC",2015,31,3,"Ratibida pinNAta","Yellow Coneflower",23,13.622,313.306,114,"55",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1576","RAPI","SWMREC",2015,31,4,"Ratibida pinNAta","Yellow Coneflower",73,13.622,994.406,112,"50",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1577","RAPI","SWMREC",2015,30,4,"Ratibida pinNAta","Yellow Coneflower",29,13.622,395.038,111,"95",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1578","RAPI","CRC",2015,31,3,"Ratibida pinNAta","Yellow Coneflower",127,13.622,1729.994,133,"70",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1579","RAPI","CRC",2015,31,4,"Ratibida pinNAta","Yellow Coneflower",182,13.622,2479.204,149,"78",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1580","RAPI","NWMHRC",2015,32,1,"Ratibida pinNAta","Yellow Coneflower",39,13.622,531.258,111,"30",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1581","RAPI","SWMREC",2016,31,1,"Ratibida pinNAta","Yellow Coneflower",91,13.622,1239.602,111,"55",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1582","RAPI","SWMREC",2016,30,4,"Ratibida pinNAta","Yellow Coneflower",132,13.622,1798.104,118,"85",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1583","RAPI","SWMREC",2016,32,2,"Ratibida pinNAta","Yellow Coneflower",141,13.622,1920.702,116,"90",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1584","RAPI","NWMHRC",2016,31,1,"Ratibida pinNAta","Yellow Coneflower",47,13.622,640.234,100,"10",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1585","RAPI","NWMHRC",2015,32,3,"Ratibida pinNAta","Yellow Coneflower",25,13.622,340.55,108,"55",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1586","RAPI","CRC",2016,33,2,"Ratibida pinNAta","Yellow Coneflower",19,13.622,258.818,95,"45",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1587","RAPI","CRC",2016,32,4,"Ratibida pinNAta","Yellow Coneflower",68,13.622,926.296,112,"75",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1588","RAPI","NWMHRC",2015,34,3,"Ratibida pinNAta","Yellow Coneflower",30,13.622,408.66,108,"70",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1589","RAPI","SWMREC",2016,30,1,"Ratibida pinNAta","Yellow Coneflower",40,13.622,544.88,116,"50",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1590","RAPI","NWMHRC",2016,33,2,"Ratibida pinNAta","Yellow Coneflower",9,13.622,122.598,130,"35",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1591","RAPI","CRC",2015,32,4,"Ratibida pinNAta","Yellow Coneflower",359,13.622,4890.298,145,"95",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1592","RAPI","CRC",2015,31,1,"Ratibida pinNAta","Yellow Coneflower",12,13.622,163.464,110,"50",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1593","RAPI","SWMREC",2016,32,1,"Ratibida pinNAta","Yellow Coneflower",25,13.622,340.55,90,"65",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1594","RAPI","SWMREC",2015,32,2,"Ratibida pinNAta","Yellow Coneflower",230,13.622,3133.06,136,"100",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1595","RAPI","NWMHRC",2016,33,3,"Ratibida pinNAta","Yellow Coneflower",10,13.622,136.22,114,"30",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1596","RAPI","NWMHRC",2016,31,3,"Ratibida pinNAta","Yellow Coneflower",70,13.622,953.54,116,"40",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1597","RAPI","CRC",2016,32,1,"Ratibida pinNAta","Yellow Coneflower",227,13.622,3092.194,127,"85",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1598","RAPI","CRC",2015,32,3,"Ratibida pinNAta","Yellow Coneflower",185,13.622,2520.07,143,"100",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1599","RAPI","SWMREC",2015,31,2,"Ratibida pinNAta","Yellow Coneflower",186,13.622,2533.692,128,"85",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1600","RAPI","CRC",2015,32,1,"Ratibida pinNAta","Yellow Coneflower",64,13.622,871.808,132,"80",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1601","RAPI","NWMHRC",2016,32,3,"Ratibida pinNAta","Yellow Coneflower",30,13.622,408.66,114,"40",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1602","RAPI","CRC",2015,32,2,"Ratibida pinNAta","Yellow Coneflower",11,13.622,149.842,91,"55",6.5,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1603","RAPI","SWMREC",2016,31,4,"Ratibida pinNAta","Yellow Coneflower",136,13.622,1852.592,125,"90",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1604","RAPI","SWMREC",2016,30,3,"Ratibida pinNAta","Yellow Coneflower",28,13.622,381.416,120,"80",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1605","RAPI","NWMHRC",2016,31,4,"Ratibida pinNAta","Yellow Coneflower",102,13.622,1389.444,110,"30",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1606","RAPI","NWMHRC",2016,31,2,"Ratibida pinNAta","Yellow Coneflower",66,13.622,899.052,132,"40",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1607","RAPI","NWMHRC",2015,34,2,"Ratibida pinNAta","Yellow Coneflower",67,13.622,912.674,111.5,"40",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1608","RAPI","SWMREC",2016,30,2,"Ratibida pinNAta","Yellow Coneflower",158,13.622,2152.276,122,"95",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1609","RAPI","SWMREC",2016,32,4,"Ratibida pinNAta","Yellow Coneflower",48,13.622,653.856,114,"85",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1610","RAPI","NWMHRC",2016,32,2,"Ratibida pinNAta","Yellow Coneflower",33,13.622,449.526,126,"45",4.62,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1611","RAPI","SWMREC",2016,31,2,"Ratibida pinNAta","Yellow Coneflower",165,13.622,2247.63,121,"90",4.6,"middle",0.42452263,50.76459773,"yellow",13830.4,0
"1612","RUHI2","SWMREC",2015,29,3,"Rudbeckia hirta","Black-eyed Susan",66,22.5674,1489.4484,52,"35",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1613","RUHI2","SWMREC",2015,29,1,"Rudbeckia hirta","Black-eyed Susan",56,22.5674,1263.7744,80.5,"30",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1614","RUHI2","SWMREC",2016,28,1,"Rudbeckia hirta","Black-eyed Susan",162,22.5674,3655.9188,63,"60",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1615","RUHI2","SWMREC",2016,29,3,"Rudbeckia hirta","Black-eyed Susan",75,22.5674,1692.555,51,"35",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1616","RUHI2","SWMREC",2015,28,1,"Rudbeckia hirta","Black-eyed Susan",53,22.5674,1196.0722,83.5,"35",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1617","RUHI2","CRC",2015,31,2,"Rudbeckia hirta","Black-eyed Susan",81,22.5674,1827.9594,82,"25",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1618","RUHI2","SWMREC",2015,30,4,"Rudbeckia hirta","Black-eyed Susan",98,22.5674,2211.6052,66.5,"60",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1619","RUHI2","SWMREC",2015,30,2,"Rudbeckia hirta","Black-eyed Susan",213,22.5674,4806.8562,83.5,"90",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1620","RUHI2","CRC",2015,30,2,"Rudbeckia hirta","Black-eyed Susan",31,22.5674,699.5894,79,"45",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1621","RUHI2","SWMREC",2015,30,1,"Rudbeckia hirta","Black-eyed Susan",73,22.5674,1647.4202,81.5,"35",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1622","RUHI2","SWMREC",2016,27,2,"Rudbeckia hirta","Black-eyed Susan",109,22.5674,2459.8466,68,"55",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1623","RUHI2","SWMREC",2015,29,4,"Rudbeckia hirta","Black-eyed Susan",90,22.5674,2031.066,78,"60",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1624","RUHI2","SWMREC",2016,28,4,"Rudbeckia hirta","Black-eyed Susan",82,22.5674,1850.5268,63,"60",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1625","RUHI2","NWMHRC",2015,33,1,"Rudbeckia hirta","Black-eyed Susan",27,22.5674,609.3198,60,"45",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1626","RUHI2","NWMHRC",2015,34,3,"Rudbeckia hirta","Black-eyed Susan",95,22.5674,2143.903,59,"40",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1627","RUHI2","NWMHRC",2015,32,3,"Rudbeckia hirta","Black-eyed Susan",132,22.5674,2978.8968,67,"30",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1628","RUHI2","NWMHRC",2015,32,1,"Rudbeckia hirta","Black-eyed Susan",47,22.5674,1060.6678,61,"50",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1629","RUHI2","SWMREC",2015,30,3,"Rudbeckia hirta","Black-eyed Susan",73,22.5674,1647.4202,49,"50",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1630","RUHI2","SWMREC",2016,29,1,"Rudbeckia hirta","Black-eyed Susan",188,22.5674,4242.6712,59,"55",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1631","RUHI2","SWMREC",2016,28,3,"Rudbeckia hirta","Black-eyed Susan",89,22.5674,2008.4986,51,"35",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1632","RUHI2","SWMREC",2015,28,3,"Rudbeckia hirta","Black-eyed Susan",47,22.5674,1060.6678,58,"40",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1633","RUHI2","NWMHRC",2015,33,3,"Rudbeckia hirta","Black-eyed Susan",101,22.5674,2279.3074,72,"40",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1634","RUHI2","CRC",2015,32,1,"Rudbeckia hirta","Black-eyed Susan",86,22.5674,1940.7964,70,"80",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1635","RUHI2","CRC",2016,29,4,"Rudbeckia hirta","Black-eyed Susan",77,22.5674,1737.6898,45.5,"10",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1636","RUHI2","CRC",2016,30,3,"Rudbeckia hirta","Black-eyed Susan",172,22.5674,3881.5928,66,"75",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1637","RUHI2","CRC",2016,30,1,"Rudbeckia hirta","Black-eyed Susan",188,22.5674,4242.6712,79,"50",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1638","RUHI2","SWMREC",2016,29,4,"Rudbeckia hirta","Black-eyed Susan",106,22.5674,2392.1444,61,"65",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1639","RUHI2","NWMHRC",2016,28,1,"Rudbeckia hirta","Black-eyed Susan",52,22.5674,1173.5048,60.5,"15",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1640","RUHI2","NWMHRC",2016,28,4,"Rudbeckia hirta","Black-eyed Susan",90,22.5674,2031.066,66.5,"30",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1641","RUHI2","NWMHRC",2016,29,1,"Rudbeckia hirta","Black-eyed Susan",85,22.5674,1918.229,60,"10",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1642","RUHI2","SWMREC",2016,27,1,"Rudbeckia hirta","Black-eyed Susan",143,22.5674,3227.1382,64,"60",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1643","RUHI2","SWMREC",2016,29,2,"Rudbeckia hirta","Black-eyed Susan",140,22.5674,3159.436,67,"55",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1644","RUHI2","SWMREC",2016,28,2,"Rudbeckia hirta","Black-eyed Susan",143,22.5674,3227.1382,69,"55",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1645","RUHI2","NWMHRC",2015,34,1,"Rudbeckia hirta","Black-eyed Susan",17,22.5674,383.6458,59.5,"50",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1646","RUHI2","SWMREC",2015,28,4,"Rudbeckia hirta","Black-eyed Susan",106,22.5674,2392.1444,80.5,"70",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1647","RUHI2","SWMREC",2015,28,2,"Rudbeckia hirta","Black-eyed Susan",157,22.5674,3543.0818,88,"75",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1648","RUHI2","CRC",2015,30,1,"Rudbeckia hirta","Black-eyed Susan",81,22.5674,1827.9594,74,"60",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1649","RUHI2","CRC",2015,31,1,"Rudbeckia hirta","Black-eyed Susan",131,22.5674,2956.3294,67,"50",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1650","RUHI2","CRC",2015,31,3,"Rudbeckia hirta","Black-eyed Susan",76,22.5674,1715.1224,65,"80",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1651","RUHI2","NWMHRC",2016,29,3,"Rudbeckia hirta","Black-eyed Susan",81,22.5674,1827.9594,67.5,"15",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1652","RUHI2","NWMHRC",2016,30,1,"Rudbeckia hirta","Black-eyed Susan",54,22.5674,1218.6396,56,"15",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1653","RUHI2","NWMHRC",2016,30,3,"Rudbeckia hirta","Black-eyed Susan",58,22.5674,1308.9092,70,"10",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1654","RUHI2","SWMREC",2015,29,2,"Rudbeckia hirta","Black-eyed Susan",142,22.5674,3204.5708,87,"75",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1655","RUHI2","SWMREC",2016,27,3,"Rudbeckia hirta","Black-eyed Susan",65,22.5674,1466.881,52,"30",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1656","RUHI2","SWMREC",2016,27,4,"Rudbeckia hirta","Black-eyed Susan",70,22.5674,1579.718,62,"30",6.76,"early",0.53866736,44.10151208,"yellow",6688.8,0
"1657","RUHI2","CRC",2016,30,4,"Rudbeckia hirta","Black-eyed Susan",65,22.5674,1466.881,46.5,"30",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1658","RUHI2","NWMHRC",2016,29,4,"Rudbeckia hirta","Black-eyed Susan",108,22.5674,2437.2792,68,"25",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1659","RUHI2","CRC",2015,32,2,"Rudbeckia hirta","Black-eyed Susan",69,22.5674,1557.1506,76,"55",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1660","RUHI2","CRC",2016,28,4,"Rudbeckia hirta","Black-eyed Susan",52,22.5674,1173.5048,44,"45",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1661","RUHI2","CRC",2016,29,3,"Rudbeckia hirta","Black-eyed Susan",167,22.5674,3768.7558,71,"70",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1662","RUHI2","CRC",2016,29,1,"Rudbeckia hirta","Black-eyed Susan",154,22.5674,3475.3796,80,"65",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1663","RUHI2","CRC",2016,28,3,"Rudbeckia hirta","Black-eyed Susan",129,22.5674,2911.1946,70,"85",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1664","RUHI2","CRC",2015,30,3,"Rudbeckia hirta","Black-eyed Susan",157,22.5674,3543.0818,70,"95",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1665","RUHI2","CRC",2016,28,1,"Rudbeckia hirta","Black-eyed Susan",121,22.5674,2730.6554,78.5,"70",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1666","RUHI2","CRC",2015,32,3,"Rudbeckia hirta","Black-eyed Susan",81,22.5674,1827.9594,80,"95",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1667","RUHI2","NWMHRC",2016,28,3,"Rudbeckia hirta","Black-eyed Susan",60,22.5674,1354.044,65,"15",5.4,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1668","RUHI2","CRC",2016,29,2,"Rudbeckia hirta","Black-eyed Susan",19,22.5674,428.7806,47.5,"15",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1669","RUHI2","CRC",2016,30,2,"Rudbeckia hirta","Black-eyed Susan",35,22.5674,789.859,49,"25",7.16,"middle",0.53866736,44.10151208,"yellow",6688.8,0
"1670","SIIN2","SWMREC",2015,36,2,"Silphium integrifolium","Rosin Weed",28,13.6848,383.1744,144,"40",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1671","SIIN2","SWMREC",2015,36,3,"Silphium integrifolium","Rosin Weed",97,13.6848,1327.4256,157,"50",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1672","SIIN2","NWMHRC",2015,36,2,"Silphium integrifolium","Rosin Weed",90,13.6848,1231.632,104.5,"100",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1673","SIIN2","SWMREC",2015,36,4,"Silphium integrifolium","Rosin Weed",6,13.6848,82.1088,119,"40",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1674","SIIN2","NWMHRC",2015,37,1,"Silphium integrifolium","Rosin Weed",9,13.6848,123.1632,81.5,"55",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1675","SIIN2","NWMHRC",2015,37,4,"Silphium integrifolium","Rosin Weed",76,13.6848,1040.0448,117.5,"75",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1676","SIIN2","SWMREC",2015,34,1,"Silphium integrifolium","Rosin Weed",12,13.6848,164.2176,144,"40",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1677","SIIN2","SWMREC",2015,35,3,"Silphium integrifolium","Rosin Weed",103,13.6848,1409.5344,160,"65",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1678","SIIN2","SWMREC",2015,35,4,"Silphium integrifolium","Rosin Weed",5,13.6848,68.424,119,"30",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1679","SIIN2","CRC",2015,35,3,"Silphium integrifolium","Rosin Weed",253,13.6848,3462.2544,183,"95",5.8,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1680","SIIN2","CRC",2015,35,2,"Silphium integrifolium","Rosin Weed",239,13.6848,3270.6672,178,"95",5.8,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1681","SIIN2","CRC",2015,36,2,"Silphium integrifolium","Rosin Weed",119,13.6848,1628.4912,168,"80",5.8,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1682","SIIN2","NWMHRC",2015,37,2,"Silphium integrifolium","Rosin Weed",76,13.6848,1040.0448,105,"95",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1683","SIIN2","SWMREC",2016,34,3,"Silphium integrifolium","Rosin Weed",120,13.6848,1642.176,173,"85",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1684","SIIN2","NWMHRC",2015,36,4,"Silphium integrifolium","Rosin Weed",119,13.6848,1628.4912,110.5,"60",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1685","SIIN2","SWMREC",2015,34,3,"Silphium integrifolium","Rosin Weed",62,13.6848,848.4576,159,"55",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1686","SIIN2","NWMHRC",2015,37,3,"Silphium integrifolium","Rosin Weed",37,13.6848,506.3376,117.5,"45",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1687","SIIN2","NWMHRC",2015,36,1,"Silphium integrifolium","Rosin Weed",47,13.6848,643.1856,80.5,"55",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1688","SIIN2","NWMHRC",2016,31,4,"Silphium integrifolium","Rosin Weed",77,13.6848,1053.7296,139.5,"45",6.1,"middle",0.409646091,54.58401703,"yellow",5712,1.009375
"1689","SIIN2","SWMREC",2016,36,4,"Silphium integrifolium","Rosin Weed",34,13.6848,465.2832,182,"60",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1690","SIIN2","NWMHRC",2015,35,4,"Silphium integrifolium","Rosin Weed",57,13.6848,780.0336,113,"90",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1691","SIIN2","SWMREC",2016,36,1,"Silphium integrifolium","Rosin Weed",39,13.6848,533.7072,139,"65",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1692","SIIN2","SWMREC",2015,35,2,"Silphium integrifolium","Rosin Weed",62,13.6848,848.4576,144,"70",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1693","SIIN2","SWMREC",2015,35,1,"Silphium integrifolium","Rosin Weed",39,13.6848,533.7072,137,"65",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1694","SIIN2","SWMREC",2016,34,4,"Silphium integrifolium","Rosin Weed",16,13.6848,218.9568,161,"20",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1695","SIIN2","NWMHRC",2015,35,2,"Silphium integrifolium","Rosin Weed",50,13.6848,684.24,103.7,"65",6.1,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1696","SIIN2","SWMREC",2015,36,1,"Silphium integrifolium","Rosin Weed",47,13.6848,643.1856,157,"60",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
"1697","SIIN2","SWMREC",2016,36,3,"Silphium integrifolium","Rosin Weed",153,13.6848,2093.7744,160,"80",7.2,"late",0.409646091,54.58401703,"yellow",5712,1.009375
